Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,603402,-,-,-,38.54,-121.73,0,13,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed
2024,11,27,17,0,8.8,3.6,70.03,1021,0
2024,11,27,17,30,10.100000000000001,3.6,64.18,1021,0
2024,11,27,18,0,11.4,3.6,58.82,1021,0
2024,11,27,18,30,12.4,3.6,55.08,1021,0
2024,11,27,19,0,13.4,3.3000000000000003,50.47,1020,0
2024,11,27,19,30,13.9,3.3000000000000003,48.86,1020,0
2024,11,27,20,0,14.5,3.3000000000000003,47.02,1020,0
2024,11,27,20,30,14.8,3.3000000000000003,46.08,1019,0
2024,11,27,21,0,15,3.6,46.29,1019,0
2024,11,27,21,30,15,3.6,46.29,1019,0
2024,11,27,22,0,15,3.9000000000000004,47.550000000000004,1019,0
2024,11,27,22,30,14.600000000000001,3.9000000000000004,48.74,1018,0
2024,11,27,23,0,14.100000000000001,5,54.410000000000004,1018,0
2024,11,27,23,30,12.4,5,60.77,1018,0
2024,11,28,0,0,10.700000000000001,6.6000000000000005,75.55,1018,0
2024,11,28,0,30,9.3,6.6000000000000005,82.95,1018,0
2024,11,28,1,0,8,4.9,80.72,1019,0
2024,11,28,1,30,7.6000000000000005,4.9,82.95,1019,0
2024,11,28,2,0,7.300000000000001,4.6000000000000005,83.26,1019,0
2024,11,28,2,30,7,4.6000000000000005,84.99,1019,0
2024,11,28,3,0,6.6000000000000005,4.5,86.64,1019,0
2024,11,28,3,30,6.4,4.5,87.84,1019,0
2024,11,28,4,0,6.1000000000000005,4.6000000000000005,90.08,1020,0
2024,11,28,4,30,5.9,4.6000000000000005,91.33,1020,0
2024,11,28,5,0,5.6000000000000005,4.7,93.61,1020,0
2024,11,28,5,30,5.4,4.7,94.92,1020,0
2024,11,28,6,0,5.1000000000000005,4.6000000000000005,96.54,1020,0
2024,11,28,6,30,4.9,4.6000000000000005,97.89,1020,0
2024,11,28,7,0,4.6000000000000005,4.4,98.78,1020,0
2024,11,28,7,30,4.4,4.4,100,1020,0
2024,11,28,8,0,4.2,4.2,99.68,1020,0
2024,11,28,8,30,4,4,100,1020,0
2024,11,28,9,0,3.8000000000000003,3.7,99.31,1020,0
2024,11,28,9,30,3.6,3.6,100,1020,0
2024,11,28,10,0,3.4000000000000004,3,97.2,1020,0
2024,11,28,10,30,3.2,3,98.58,1020,0
2024,11,28,11,0,3,2.1,93.9,1020,0
2024,11,28,11,30,2.9000000000000004,2.1,94.66,1021,0
2024,11,28,12,0,2.7,1.1,88.95,1021,0
2024,11,28,12,30,2.6,1.1,89.59,1021,0
2024,11,28,13,0,2.4000000000000004,-0.1,83.60000000000001,1021,0
2024,11,28,13,30,2.3000000000000003,-0.1,84.19,1021,0
2024,11,28,14,0,2.2,-1,79.63,1021,0
2024,11,28,14,30,2.3000000000000003,-1,79.06,1021,0
2024,11,28,15,0,2.4000000000000004,-1,78.48,1021,0
2024,11,28,15,30,4.3,-1,68.65,1021,0
2024,11,28,16,0,6.1000000000000005,0.9,69.56,1021,0
2024,11,28,16,30,7.300000000000001,1,64.06,1021,0
2024,11,28,17,0,8.6,0.7000000000000001,57.75,1021,0
2024,11,28,17,30,9.5,0.7000000000000001,54.35,1021,0
2024,11,28,18,0,10.4,1.9000000000000001,55.82,1021,0
2024,11,28,18,30,11.4,2,52.24,1021,0
2024,11,28,19,0,12.4,2.9000000000000004,52.21,1021,0
2024,11,28,19,30,13.100000000000001,2.9000000000000004,49.83,1020,0
2024,11,28,20,0,13.700000000000001,3.7,50.97,1020,0
2024,11,28,20,30,14.200000000000001,3.7,49.34,1020,0
2024,11,28,21,0,14.700000000000001,3.9000000000000004,48.24,1020,0
2024,11,28,21,30,14.8,3.9000000000000004,47.88,1019,0
2024,11,28,22,0,14.8,4.2,49.2,1019,0
2024,11,28,22,30,14.4,4.2,50.49,1019,0
2024,11,28,23,0,14,5.6000000000000005,57.08,1019,0
2024,11,28,23,30,12.200000000000001,5.6000000000000005,64.18,1019,0
2024,11,29,0,0,10.5,6.300000000000001,75.49,1019,0
2024,11,29,0,30,9.3,6.300000000000001,81.79,1019,0
2024,11,29,1,0,8,4.1000000000000005,76.63,1019,0
2024,11,29,1,30,7.5,4.1000000000000005,79.28,1019,0
2024,11,29,2,0,7,3.8000000000000003,79.98,1019,0
2024,11,29,2,30,6.7,3.8000000000000003,81.64,1019,0
2024,11,29,3,0,6.300000000000001,3.6,82.74,1019,0
2024,11,29,3,30,6.2,3.6,83.31,1019,0
2024,11,29,4,0,6.1000000000000005,3.4000000000000004,82.79,1019,0
2024,11,29,4,30,5.9,3.4000000000000004,84.03,1020,0
2024,11,29,5,0,5.800000000000001,3.3000000000000003,83.77,1020,0
2024,11,29,5,30,5.5,3.3000000000000003,85.53,1020,0
2024,11,29,6,0,5.2,3.1,86.54,1020,0
2024,11,29,6,30,5.2,3.1,86.54,1020,0
2024,11,29,7,0,5.2,3,85.84,1021,0
2024,11,29,7,30,5.1000000000000005,3,86.44,1021,0
2024,11,29,8,0,5.1000000000000005,3,86.24,1021,0
2024,11,29,8,30,4.9,3,87.45,1021,0
2024,11,29,9,0,4.7,2.9000000000000004,88.09,1021,0
2024,11,29,9,30,4.4,2.9000000000000004,89.96000000000001,1021,0
2024,11,29,10,0,4.1000000000000005,2.7,90.72,1020,0
2024,11,29,10,30,3.7,2.7,93.3,1020,0
2024,11,29,11,0,3.4000000000000004,2.4000000000000004,92.96000000000001,1020,0
2024,11,29,11,30,3.5,2.4000000000000004,92.3,1020,0
2024,11,29,12,0,3.6,2,88.98,1020,0
2024,11,29,12,30,3.4000000000000004,2,90.24,1020,0
2024,11,29,13,0,3.3000000000000003,1.3,86.93,1020,0
2024,11,29,13,30,2.9000000000000004,1.3,89.42,1020,0
2024,11,29,14,0,2.6,0.6000000000000001,86.97,1020,0
2024,11,29,14,30,2.6,0.6000000000000001,86.97,1020,0
2024,11,29,15,0,2.6,0.30000000000000004,84.8,1020,0
2024,11,29,15,30,4.4,0.30000000000000004,74.79,1021,0
2024,11,29,16,0,6.2,2.1,74.92,1021,0
2024,11,29,16,30,7.6000000000000005,2.1,68.08,1021,0
2024,11,29,17,0,9,2,61.52,1021,0
2024,11,29,17,30,10.100000000000001,2,57.15,1021,0
2024,11,29,18,0,11.200000000000001,3.1,57.53,1021,0
2024,11,29,18,30,12.200000000000001,3.1,53.870000000000005,1021,0
2024,11,29,19,0,13.100000000000001,4.2,54.72,1020,0
2024,11,29,19,30,13.8,4.2,52.29,1020,0
2024,11,29,20,0,14.5,5,52.75,1019,0
2024,11,29,20,30,14.9,5,51.410000000000004,1019,0
2024,11,29,21,0,15.3,5.4,51.5,1019,0
2024,11,29,21,30,15.3,5.300000000000001,51.45,1018,0
2024,11,29,22,0,15.4,5.5,51.620000000000005,1018,0
2024,11,29,22,30,14.9,5.5,53.300000000000004,1018,0
2024,11,29,23,0,14.3,7.4,63.43,1018,0
2024,11,29,23,30,12.8,7.4,69.91,1018,0
2024,11,30,0,0,11.3,6.9,74.37,1018,0
2024,11,30,0,30,10.5,6.9,78.42,1018,0
2024,11,30,1,0,9.8,5.1000000000000005,72.52,1018,0
2024,11,30,1,30,9.5,5.1000000000000005,74.07000000000001,1019,0
2024,11,30,2,0,9.3,5,74.66,1019,0
2024,11,30,2,30,9,5,76.19,1019,0
2024,11,30,3,0,8.8,5.1000000000000005,77.41,1019,0
2024,11,30,3,30,8.5,5.1000000000000005,78.99,1019,0
2024,11,30,4,0,8.200000000000001,5.1000000000000005,80.98,1020,0
2024,11,30,4,30,7.800000000000001,5.1000000000000005,83.21000000000001,1020,0
2024,11,30,5,0,7.4,5.2,85.86,1020,0
2024,11,30,5,30,6.9,5.2,88.84,1020,0
2024,11,30,6,0,6.4,5.2,92.14,1020,0
2024,11,30,6,30,6,5.2,94.71000000000001,1020,0
2024,11,30,7,0,5.6000000000000005,5.2,97.42,1020,0
2024,11,30,7,30,5.4,5.2,98.78,1020,0
2024,11,30,8,0,5.1000000000000005,5.1000000000000005,100,1020,0
2024,11,30,8,30,4.800000000000001,4.800000000000001,100,1020,0
2024,11,30,9,0,4.5,4.5,100,1020,0
2024,11,30,9,30,4.2,4.2,100,1020,0
2024,11,30,10,0,3.9000000000000004,3.9000000000000004,100,1020,0
2024,11,30,10,30,3.6,3.6,100,1020,0
2024,11,30,11,0,3.3000000000000003,3.3000000000000003,100,1020,0
2024,11,30,11,30,3.1,3.1,100,1020,0
2024,11,30,12,0,2.8000000000000003,2.8000000000000003,100,1020,0
2024,11,30,12,30,2.8000000000000003,2.8000000000000003,100,1020,0
2024,11,30,13,0,2.7,2.7,100,1020,0
2024,11,30,13,30,2.7,2.7,100,1020,0
2024,11,30,14,0,2.6,1.9000000000000001,94.96000000000001,1020,0
2024,11,30,14,30,2.8000000000000003,1.9000000000000001,93.63,1020,0
2024,11,30,15,0,2.9000000000000004,1.1,88.14,1020,0
2024,11,30,15,30,4.3,1.1,79.87,1020,0
2024,11,30,16,0,5.7,1.7000000000000002,75.7,1021,0
2024,11,30,16,30,7,1.7000000000000002,69.23,1021,0
2024,11,30,17,0,8.3,2.4000000000000004,66.35,1021,0
2024,11,30,17,30,9.700000000000001,2.4000000000000004,60.39,1021,0
2024,11,30,18,0,11.100000000000001,3.5,59.35,1021,0
2024,11,30,18,30,12.200000000000001,3.5,55.2,1021,0
2024,11,30,19,0,13.200000000000001,4.2,54.58,1020,0
2024,11,30,19,30,13.9,4.2,52.160000000000004,1020,0
2024,11,30,20,0,14.600000000000001,4.2,49.74,1020,0
2024,11,30,20,30,14.9,4.2,48.74,1019,0
2024,11,30,21,0,15.100000000000001,4.5,49.25,1019,0
2024,11,30,21,30,15,4.5,49.57,1019,0
2024,11,30,22,0,15,5,51.15,1018,0
2024,11,30,22,30,14.5,5,52.82,1018,0
2024,11,30,23,0,13.9,6.2,59.730000000000004,1018,0
2024,11,30,23,30,12.100000000000001,6.2,67.23,1019,0
2024,12,1,0,0,10.200000000000001,6.6000000000000005,78.35000000000001,1019,0
2024,12,1,0,30,8.9,6.6000000000000005,85.47,1019,0
2024,12,1,1,0,7.6000000000000005,5.1000000000000005,84.31,1019,0
2024,12,1,1,30,7.2,5.1000000000000005,86.64,1019,0
2024,12,1,2,0,6.9,5.1000000000000005,88.59,1019,0
2024,12,1,2,30,6.6000000000000005,5.1000000000000005,90.43,1019,0
2024,12,1,3,0,6.4,5.1000000000000005,91.33,1020,0
2024,12,1,3,30,6.2,5.1000000000000005,92.59,1020,0
2024,12,1,4,0,6.1000000000000005,4.9,91.95,1020,0
2024,12,1,4,30,5.9,4.9,93.22,1020,0
2024,12,1,5,0,5.6000000000000005,4.6000000000000005,93.48,1020,0
2024,12,1,5,30,5.5,4.6000000000000005,94.13,1020,0
2024,12,1,6,0,5.300000000000001,4.3,93.28,1020,0
2024,12,1,6,30,5.2,4.3,93.93,1020,0
2024,12,1,7,0,5.1000000000000005,3.8000000000000003,91.03,1020,0
2024,12,1,7,30,5,3.8000000000000003,91.66,1020,0
2024,12,1,8,0,4.9,2.9000000000000004,87.19,1019,0
2024,12,1,8,30,4.800000000000001,2.9000000000000004,87.8,1019,0
2024,12,1,9,0,4.7,2.2,83.69,1019,0
2024,12,1,9,30,4.7,2.2,83.69,1019,0
2024,12,1,10,0,4.6000000000000005,1.6,80.65,1019,0
2024,12,1,10,30,4.800000000000001,1.6,79.53,1019,0
2024,12,1,11,0,5.1000000000000005,1.6,77.94,1020,0
2024,12,1,11,30,5.300000000000001,1.6,76.86,1020,0
2024,12,1,12,0,5.4,1.9000000000000001,78.12,1020,0
2024,12,1,12,30,5.4,1.9000000000000001,78.12,1020,0
2024,12,1,13,0,5.4,2.3000000000000003,80.35000000000001,1020,0
2024,12,1,13,30,5.300000000000001,2.3000000000000003,80.99,1021,0
2024,12,1,14,0,5.300000000000001,2.5,82.28,1021,0
2024,12,1,14,30,5.300000000000001,2.5,82.28,1021,0
2024,12,1,15,0,5.300000000000001,2.5,81.94,1021,0
2024,12,1,15,30,5.7,2.5,79.7,1021,0
2024,12,1,16,0,6.1000000000000005,2.6,78.10000000000001,1021,0
2024,12,1,16,30,7,2.6,73.49,1022,0
2024,12,1,17,0,7.800000000000001,2.6,69.53,1022,0
2024,12,1,17,30,8.700000000000001,2.6,65.42,1022,0
2024,12,1,18,0,9.600000000000001,3.3000000000000003,64.61,1022,0
2024,12,1,18,30,10.600000000000001,3.2,60.38,1021,0
2024,12,1,19,0,11.700000000000001,3.6,57.69,1021,0
2024,12,1,19,30,12.600000000000001,3.6,54.38,1021,0
2024,12,1,20,0,13.4,4.4,54.39,1020,0
2024,12,1,20,30,14,4.4,52.31,1020,0
2024,12,1,21,0,14.600000000000001,4.800000000000001,51.74,1020,0
2024,12,1,21,30,14.8,4.800000000000001,51.08,1020,0
2024,12,1,22,0,15,5.4,52.71,1019,0
2024,12,1,22,30,14.700000000000001,5.4,53.79,1020,0
2024,12,1,23,0,14.4,7.2,61.82,1020,0
2024,12,1,23,30,12.8,7.2,68.58,1020,0
2024,12,2,0,0,11.3,7.6000000000000005,78.02,1020,0
2024,12,2,0,30,10.200000000000001,7.6000000000000005,83.92,1020,0
2024,12,2,1,0,9.1,6,81.11,1020,0
2024,12,2,1,30,8.9,6,82.21000000000001,1020,0
2024,12,2,2,0,8.700000000000001,5.9,82.83,1020,0
2024,12,2,2,30,8.6,5.9,83.39,1020,0
2024,12,2,3,0,8.4,6.1000000000000005,85.29,1020,0
2024,12,2,3,30,8.200000000000001,6.1000000000000005,86.45,1020,0
2024,12,2,4,0,8.1,6.2,87.89,1020,0
2024,12,2,4,30,7.800000000000001,6.2,89.7,1020,0
2024,12,2,5,0,7.6000000000000005,6.4,91.95,1020,0
2024,12,2,5,30,7.300000000000001,6.4,93.85000000000001,1020,0
2024,12,2,6,0,7.1000000000000005,6.4,95.46000000000001,1020,0
2024,12,2,6,30,6.9,6.4,96.78,1020,0
2024,12,2,7,0,6.7,6.300000000000001,97.18,1020,0
2024,12,2,7,30,6.5,6.300000000000001,98.53,1020,0
2024,12,2,8,0,6.300000000000001,5.9,97.55,1020,0
2024,12,2,8,30,6.1000000000000005,5.9,98.9,1020,0
2024,12,2,9,0,5.9,5.5,97.60000000000001,1020,0
2024,12,2,9,30,5.800000000000001,5.5,98.28,1020,0
2024,12,2,10,0,5.7,5.1000000000000005,95.99000000000001,1020,0
2024,12,2,10,30,5.6000000000000005,5.1000000000000005,96.65,1020,0
2024,12,2,11,0,5.5,4.7,94.35000000000001,1020,0
2024,12,2,11,30,5.4,4.7,95.01,1020,0
2024,12,2,12,0,5.300000000000001,4.2,92.88,1020,0
2024,12,2,12,30,5.300000000000001,4.2,92.88,1020,0
2024,12,2,13,0,5.2,3.9000000000000004,91.18,1020,0
2024,12,2,13,30,5.1000000000000005,3.9000000000000004,91.9,1021,0
2024,12,2,14,0,5.1000000000000005,3.6,90.18,1021,0
2024,12,2,14,30,5.2,3.6,89.56,1021,0
2024,12,2,15,0,5.300000000000001,3.5,88.34,1021,0
2024,12,2,15,30,6.9,3.5,79.12,1021,0
2024,12,2,16,0,8.5,5.2,79.67,1021,0
2024,12,2,16,30,9.8,5.2,73.08,1022,0
2024,12,2,17,0,11.100000000000001,5.5,68.5,1022,0
2024,12,2,17,30,12.200000000000001,5.5,63.71,1022,0
2024,12,2,18,0,13.3,6.800000000000001,64.73,1022,0
2024,12,2,18,30,14.100000000000001,6.800000000000001,61.46,1022,0
2024,12,2,19,0,15,8,62.940000000000005,1021,0
2024,12,2,19,30,15.600000000000001,8,60.57,1021,0
2024,12,2,20,0,16.3,8.6,60.22,1021,0
2024,12,2,20,30,16.7,8.6,58.65,1020,0
2024,12,2,21,0,17,9.1,59.64,1020,0
2024,12,2,21,30,17.2,9.1,58.9,1020,0
2024,12,2,22,0,17.3,9.4,59.89,1019,0
2024,12,2,22,30,16.900000000000002,9.4,61.42,1019,0
2024,12,2,23,0,16.5,10.8,68.97,1019,0
2024,12,2,23,30,15.200000000000001,10.8,74.93,1019,0
2024,12,3,0,0,13.9,9.9,76.57000000000001,1019,0
2024,12,3,0,30,13.200000000000001,9.8,80.13,1019,0
2024,12,3,1,0,12.5,8.5,76.38,1019,0
2024,12,3,1,30,12.200000000000001,8.5,77.9,1019,0
2024,12,3,2,0,11.9,8.4,79.28,1019,0
2024,12,3,2,30,11.8,8.4,79.88,1020,0
2024,12,3,3,0,11.600000000000001,8.5,81.02,1020,0
2024,12,3,3,30,11.4,8.5,82.10000000000001,1020,0
2024,12,3,4,0,11.200000000000001,8.5,83.35000000000001,1020,0
2024,12,3,4,30,11,8.5,84.37,1019,0
2024,12,3,5,0,10.8,8.5,85.92,1019,0
2024,12,3,5,30,10.600000000000001,8.5,87.07000000000001,1019,0
2024,12,3,6,0,10.4,8.6,88.37,1019,0
2024,12,3,6,30,10,8.6,90.76,1019,0
2024,12,3,7,0,9.600000000000001,8.4,92.08,1019,0
2024,12,3,7,30,9.1,8.4,95.23,1019,0
2024,12,3,8,0,8.700000000000001,7.9,94.49,1019,0
2024,12,3,8,30,8.4,7.9,96.42,1019,0
2024,12,3,9,0,8.1,7.2,93.93,1019,0
2024,12,3,9,30,7.800000000000001,7.2,95.86,1019,0
2024,12,3,10,0,7.5,6.4,92.69,1019,0
2024,12,3,10,30,7.300000000000001,6.4,93.97,1019,0
2024,12,3,11,0,7,5.6000000000000005,90.78,1019,0
2024,12,3,11,30,6.6000000000000005,5.6000000000000005,93.3,1019,0
2024,12,3,12,0,6.300000000000001,4.800000000000001,90.08,1019,0
2024,12,3,12,30,6,4.800000000000001,91.96000000000001,1019,0
2024,12,3,13,0,5.7,4,88.79,1020,0
2024,12,3,13,30,5.5,4,90.03,1020,0
2024,12,3,14,0,5.300000000000001,3.3000000000000003,86.74,1020,0
2024,12,3,14,30,5.300000000000001,3.3000000000000003,86.74,1020,0
2024,12,3,15,0,5.300000000000001,3.1,85.52,1020,0
2024,12,3,15,30,7,3.1,76.07000000000001,1020,0
2024,12,3,16,0,8.6,4.6000000000000005,75.8,1021,0
2024,12,3,16,30,9.9,4.6000000000000005,69.46000000000001,1021,0
2024,12,3,17,0,11.200000000000001,4.800000000000001,64.87,1021,0
2024,12,3,17,30,12.3,4.800000000000001,60.34,1021,0
2024,12,3,18,0,13.5,5.9,59.99,1021,0
2024,12,3,18,30,14.3,5.9,56.96,1021,0
2024,12,3,19,0,15.200000000000001,7.1000000000000005,58.33,1020,0
2024,12,3,19,30,15.9,7.1000000000000005,55.78,1020,0
2024,12,3,20,0,16.5,8,57.11,1020,0
2024,12,3,20,30,16.900000000000002,8,55.63,1019,0
2024,12,3,21,0,17.3,8.8,57.230000000000004,1019,0
2024,12,3,21,30,17.400000000000002,8.8,56.870000000000005,1019,0
2024,12,3,22,0,17.5,9.4,58.95,1019,0
2024,12,3,22,30,17.1,9.4,60.45,1019,0
2024,12,3,23,0,16.7,11,68.94,1019,0
2024,12,3,23,30,15.100000000000001,11,76.34,1019,0
2024,12,4,0,0,13.4,10.3,81.53,1019,0
2024,12,4,0,30,12.5,10.3,86.46000000000001,1019,0
2024,12,4,1,0,11.600000000000001,9.200000000000001,85.45,1019,0
2024,12,4,1,30,11.3,9.3,87.24,1020,0
2024,12,4,2,0,11,9.3,89.10000000000001,1020,0
2024,12,4,2,30,10.9,9.3,89.7,1020,0
2024,12,4,3,0,10.8,9.200000000000001,89.60000000000001,1020,0
2024,12,4,3,30,10.700000000000001,9.200000000000001,90.2,1020,0
2024,12,4,4,0,10.700000000000001,9,89.21000000000001,1020,0
2024,12,4,4,30,10.5,9,90.49,1021,0
2024,12,4,5,0,10.3,8.9,90.94,1021,0
2024,12,4,5,30,9.9,8.9,93.4,1021,0
2024,12,4,6,0,9.5,8.700000000000001,94.71000000000001,1021,0
2024,12,4,6,30,9,8.700000000000001,97.95,1021,0
2024,12,4,7,0,8.6,8.4,98.37,1021,0
2024,12,4,7,30,8.200000000000001,8.200000000000001,100,1021,0
2024,12,4,8,0,7.800000000000001,7.7,99.59,1021,0
2024,12,4,8,30,7.5,7.5,100,1021,0
2024,12,4,9,0,7.2,6.9,98.27,1021,0
2024,12,4,9,30,7,6.9,99.62,1021,0
2024,12,4,10,0,6.800000000000001,5.9,93.88,1021,0
2024,12,4,10,30,6.6000000000000005,5.9,95.18,1021,0
2024,12,4,11,0,6.5,4.7,88.14,1021,0
2024,12,4,11,30,6.4,4.7,88.75,1021,0
2024,12,4,12,0,6.300000000000001,3.8000000000000003,83.92,1021,0
2024,12,4,12,30,6.2,3.8000000000000003,84.5,1021,0
2024,12,4,13,0,6.1000000000000005,3.2,81.62,1022,0
2024,12,4,13,30,6,3.2,82.18,1022,0
2024,12,4,14,0,5.9,2.7,80.11,1022,0
2024,12,4,14,30,6,2.7,79.56,1022,0
2024,12,4,15,0,6,2.8000000000000003,79.92,1022,0
2024,12,4,15,30,7.6000000000000005,2.8000000000000003,71.62,1022,0
2024,12,4,16,0,9.1,4.800000000000001,74.47,1023,0
2024,12,4,16,30,10.4,4.800000000000001,68.27,1023,0
2024,12,4,17,0,11.700000000000001,5.300000000000001,64.72,1023,0
2024,12,4,17,30,12.700000000000001,5.300000000000001,60.61,1023,0
2024,12,4,18,0,13.8,6.2,60.22,1023,0
2024,12,4,18,30,14.600000000000001,6.2,57.19,1023,0
2024,12,4,19,0,15.4,7.4,58.99,1023,0
2024,12,4,19,30,16.2,7.4,56,1022,0
2024,12,4,20,0,16.900000000000002,8.200000000000001,56.56,1022,0
2024,12,4,20,30,17.2,8.200000000000001,55.49,1022,0
2024,12,4,21,0,17.6,8.9,56.61,1021,0
2024,12,4,21,30,17.7,8.9,56.25,1021,0
2024,12,4,22,0,17.8,9.4,57.99,1021,0
2024,12,4,22,30,17.3,9.4,59.84,1021,0
2024,12,4,23,0,16.900000000000002,11,68.18,1021,0
2024,12,4,23,30,15.4,11,75,1021,0
2024,12,5,0,0,14,10,76.94,1021,0
2024,12,5,0,30,13.200000000000001,10,81.04,1021,0
2024,12,5,1,0,12.4,8.9,78.99,1021,0
2024,12,5,1,30,12.100000000000001,8.9,80.56,1021,0
2024,12,5,2,0,11.8,9.1,83.4,1021,0
2024,12,5,2,30,11.600000000000001,9.1,84.5,1021,0
2024,12,5,3,0,11.4,9.3,86.67,1021,0
2024,12,5,3,30,11.100000000000001,9.3,88.4,1021,0
2024,12,5,4,0,10.700000000000001,9.4,91.42,1021,0
2024,12,5,4,30,10.700000000000001,9.4,91.51,1022,0
2024,12,5,5,0,10.600000000000001,9.5,92.71000000000001,1022,0
2024,12,5,5,30,10.700000000000001,9.5,92.10000000000001,1022,0
2024,12,5,6,0,10.8,9.5,91.56,1022,0
2024,12,5,6,30,10.700000000000001,9.5,92.16,1022,0
2024,12,5,7,0,10.600000000000001,9.4,92.45,1022,0
2024,12,5,7,30,10.8,9.4,91.23,1022,0
2024,12,5,8,0,11,9.4,89.87,1022,0
2024,12,5,8,30,11,9.4,89.87,1022,0
2024,12,5,9,0,11,9.4,89.65,1022,0
2024,12,5,9,30,10.600000000000001,9.4,92.06,1022,0
2024,12,5,10,0,10.3,9.3,93.61,1022,0
2024,12,5,10,30,9.600000000000001,9.3,98.09,1022,0
2024,12,5,11,0,8.9,8.9,100,1022,0
2024,12,5,11,30,8.5,8.5,100,1022,0
2024,12,5,12,0,8,8,100,1022,0
2024,12,5,12,30,7.9,7.9,100,1022,0
2024,12,5,13,0,7.9,7.9,100,1022,0
2024,12,5,13,30,7.800000000000001,7.800000000000001,100,1022,0
2024,12,5,14,0,7.800000000000001,7.5,98.23,1022,0
2024,12,5,14,30,7.9,7.5,97.56,1022,0
2024,12,5,15,0,8,7,93.48,1023,0
2024,12,5,15,30,8.8,7,88.55,1023,0
2024,12,5,16,0,9.700000000000001,7.4,85.52,1023,0
2024,12,5,16,30,10.600000000000001,7.4,80.54,1023,0
2024,12,5,17,0,11.5,7.6000000000000005,76.89,1023,0
2024,12,5,17,30,12.4,7.6000000000000005,72.47,1023,0
2024,12,5,18,0,13.3,8.3,71.53,1023,0
2024,12,5,18,30,14.600000000000001,8.3,65.76,1023,0
2024,12,5,19,0,15.9,9.5,65.86,1023,0
2024,12,5,19,30,16.900000000000002,9.5,61.81,1023,0
2024,12,5,20,0,17.900000000000002,9.9,59.67,1022,0
2024,12,5,20,30,18.3,9.9,58.19,1022,0
2024,12,5,21,0,18.6,10.200000000000001,58.25,1022,0
2024,12,5,21,30,18.6,10.200000000000001,58.19,1021,0
2024,12,5,22,0,18.6,10.4,58.86,1021,0
2024,12,5,22,30,18.2,10.4,60.35,1021,0
2024,12,5,23,0,17.7,11.8,68.5,1021,0
2024,12,5,23,30,16.1,11.8,75.79,1021,0
2024,12,6,0,0,14.600000000000001,10.8,77.87,1021,0
2024,12,6,0,30,13.8,10.8,82,1021,0
2024,12,6,1,0,13,9.200000000000001,77.7,1021,0
2024,12,6,1,30,12.9,9.200000000000001,78.21000000000001,1021,0
2024,12,6,2,0,12.8,9.200000000000001,78.57000000000001,1021,0
2024,12,6,2,30,13,9.200000000000001,77.55,1021,0
2024,12,6,3,0,13.100000000000001,9.3,77.78,1021,0
2024,12,6,3,30,13.100000000000001,9.3,77.78,1021,0
2024,12,6,4,0,13.200000000000001,9.5,78.09,1021,0
2024,12,6,4,30,12.8,9.5,80.15,1021,0
2024,12,6,5,0,12.3,9.5,83.08,1021,0
2024,12,6,5,30,11.700000000000001,9.5,86.42,1021,0
2024,12,6,6,0,11.100000000000001,9.5,90.08,1021,0
2024,12,6,6,30,10.5,9.5,93.74,1021,0
2024,12,6,7,0,9.9,9.600000000000001,98.09,1021,0
2024,12,6,7,30,9.3,9.3,100,1021,0
2024,12,6,8,0,8.700000000000001,8.700000000000001,100,1021,0
2024,12,6,8,30,8.3,8.3,100,1022,0
2024,12,6,9,0,8,8,100,1022,0
2024,12,6,9,30,7.7,7.7,100,1022,0
2024,12,6,10,0,7.4,7.4,100,1022,0
2024,12,6,10,30,7.2,7.2,100,1022,0
2024,12,6,11,0,7,7,100,1023,0
2024,12,6,11,30,6.800000000000001,6.800000000000001,100,1023,0
2024,12,6,12,0,6.7,6.7,100,1023,0
2024,12,6,12,30,6.4,6.4,100,1023,0
2024,12,6,13,0,6.2,5.6000000000000005,96.21000000000001,1023,0
2024,12,6,13,30,6,5.6000000000000005,97.55,1023,0
2024,12,6,14,0,5.800000000000001,4.5,91.09,1023,0
2024,12,6,14,30,5.800000000000001,4.5,91.09,1023,0
2024,12,6,15,0,5.800000000000001,3.4000000000000004,84.61,1023,0
2024,12,6,15,30,7.300000000000001,3.4000000000000004,76.33,1023,0
